MATR_ALUNO,ANO,PERIODO,n_disciplinas_anteriores,taxa_aprovacao_historica,n_reprovacoes_historico,disciplina_ja_cursada,n_vezes_disciplina,MEDIA_FINAL_PRED,NUM_FALTAS_PRED,disc_1,disc_2,disc_3,disc_4,disc_5,TARGET
456,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
456,2015,1,0,0.5,0,False,0,68.95697976694667,10.499892882987615,0,0,1,0,0,APROVADO
456,2015,1,0,0.5,0,False,0,70.73343627536194,8.865784029595186,0,0,0,1,0,REPROVADO
456,2016,1,6,0.3333333333333333,3,True,1,32.134199595902516,14.983658812452841,0,0,0,1,0,REPROVADO
456,2015,1,6,0.3333333333333333,3,True,2,7.945506111265851,33.11035470085469,0,0,0,0,1,REPROVADO
457,2015,1,0,0.5,0,False,0,72.80931992415687,14.329988708449491,1,0,0,0,0,REPROVADO
457,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,REPROVADO
457,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,REPROVADO
457,2015,1,0,0.5,0,False,0,40.207075718891694,20.97951869461151,0,1,0,0,0,REPROVADO
457,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
457,2015,1,5,0.0,5,True,1,36.61091931216933,22.211685185185193,0,0,1,0,0,REPROVADO
457,2015,2,5,0.0,5,True,1,10.972405548155553,1.409578218078218,0,0,1,0,0,REPROVADO
457,2016,1,7,0.0,7,True,2,15.676211640211637,26.803333333333335,0,0,1,0,0,REPROVADO
457,2015,1,7,0.0,7,True,1,17.604666666666667,33.23488888888889,0,0,0,1,0,REPROVADO
457,2016,1,7,0.0,7,True,2,0.8886955266955262,40.45595238095238,0,0,0,1,0,REPROVADO
457,2015,1,7,0.0,7,True,1,16.12811752136752,47.297222222222224,0,0,0,0,1,REPROVADO
458,2015,1,0,0.5,0,False,0,72.80931992415687,14.329988708449491,1,0,0,0,0,APROVADO
458,2015,1,0,0.5,0,False,0,40.207075718891694,20.97951869461151,0,1,0,0,0,APROVADO
458,2015,1,0,0.5,0,False,0,68.95697976694667,10.499892882987615,0,0,1,0,0,APROVADO
458,2015,1,0,0.5,0,False,0,70.73343627536194,8.865784029595186,0,0,0,1,0,APROVADO
458,2015,1,0,0.5,0,False,0,64.44606676826953,4.635873013252169,0,0,0,0,1,REPROVADO
459,2015,1,0,0.5,0,False,0,68.95697976694667,10.499892882987615,0,0,1,0,0,APROVADO
460,2015,1,0,0.5,0,False,0,72.80931992415687,14.329988708449491,1,0,0,0,0,APROVADO
460,2015,1,0,0.5,0,False,0,40.207075718891694,20.97951869461151,0,1,0,0,0,REPROVADO
460,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
460,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
460,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
460,2017,2,5,0.6,2,True,1,57.88538031743008,18.35576539349721,0,1,0,0,0,APROVADO
460,2015,1,5,0.6,2,True,1,65.18581711611573,9.707407610907609,0,0,1,0,0,APROVADO
460,2015,1,7,0.42857142857142855,4,True,2,53.667003181354055,8.815298791529974,0,0,0,1,0,APROVADO
460,2015,1,7,0.42857142857142855,4,True,2,30.757256589544305,4.986377616747182,0,0,0,0,1,REPROVADO
460,2015,2,9,0.3333333333333333,6,True,3,21.191062080892962,9.910555555555556,0,0,0,0,1,REPROVADO
460,2016,1,10,0.3,7,True,4,23.215537037037034,20.602777777777778,0,0,0,0,1,REPROVADO
460,2017,2,10,0.3,7,True,3,19.443073412698414,4.112222222222223,0,0,0,0,1,REPROVADO
461,2015,1,0,0.5,0,False,0,72.80931992415687,14.329988708449491,1,0,0,0,0,APROVADO
461,2015,1,0,0.5,0,False,0,40.207075718891694,20.97951869461151,0,1,0,0,0,REPROVADO
461,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
461,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
461,2015,1,0,0.5,0,False,0,68.95697976694667,10.499892882987615,0,0,1,0,0,APROVADO
461,2015,1,5,0.4,3,True,1,26.041505004372695,14.106118875069585,0,0,0,1,0,REPROVADO
461,2016,1,5,0.4,3,True,1,53.42421797397003,10.770671151300489,0,0,0,1,0,REPROVADO
461,2015,1,7,0.2857142857142857,5,True,2,11.522340123745014,31.318499999999997,0,0,0,0,1,REPROVADO
462,2015,1,0,0.5,0,False,0,72.80931992415687,14.329988708449491,1,0,0,0,0,APROVADO
462,2015,1,0,0.5,0,False,0,40.207075718891694,20.97951869461151,0,1,0,0,0,APROVADO
462,2015,1,0,0.5,0,False,0,68.95697976694667,10.499892882987615,0,0,1,0,0,APROVADO
462,2015,1,0,0.5,0,False,0,70.73343627536194,8.865784029595186,0,0,0,1,0,APROVADO
462,2015,1,0,0.5,0,False,0,64.44606676826953,4.635873013252169,0,0,0,0,1,APROVADO
463,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,APROVADO
464,2015,1,0,0.5,0,False,0,72.80931992415687,14.329988708449491,1,0,0,0,0,APROVADO
464,2015,1,0,0.5,0,False,0,40.207075718891694,20.97951869461151,0,1,0,0,0,REPROVADO
464,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
464,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
464,2015,1,0,0.5,0,False,0,68.95697976694667,10.499892882987615,0,0,1,0,0,APROVADO
464,2015,1,5,0.4,3,True,1,26.041505004372695,14.106118875069585,0,0,0,1,0,REPROVADO
464,2015,2,6,0.3333333333333333,4,True,1,18.916345362249807,12.861127668627674,0,0,0,1,0,REPROVADO
464,2016,1,6,0.3333333333333333,4,True,2,39.502239589114595,14.329574082660185,0,0,0,1,0,APROVADO
464,2015,1,6,0.3333333333333333,4,True,1,22.908438812539256,11.530971279809517,0,0,0,0,1,REPROVADO
464,2016,1,9,0.3333333333333333,6,True,2,22.328041660337714,6.625166666666667,0,0,0,0,1,REPROVADO
464,2016,2,9,0.3333333333333333,6,True,2,26.38559691779955,7.514222222222221,0,0,0,0,1,REPROVADO
465,2015,1,0,0.5,0,False,0,68.95697976694667,10.499892882987615,0,0,1,0,0,APROVADO
465,2015,1,0,0.5,0,False,0,70.73343627536194,8.865784029595186,0,0,0,1,0,APROVADO
466,2015,1,0,0.5,0,False,0,72.80931992415687,14.329988708449491,1,0,0,0,0,APROVADO
466,2015,1,0,0.5,0,False,0,40.207075718891694,20.97951869461151,0,1,0,0,0,APROVADO
466,2015,1,0,0.5,0,False,0,68.95697976694667,10.499892882987615,0,0,1,0,0,APROVADO
466,2015,1,0,0.5,0,False,0,70.73343627536194,8.865784029595186,0,0,0,1,0,APROVADO
466,2015,1,0,0.5,0,False,0,64.44606676826953,4.635873013252169,0,0,0,0,1,APROVADO
467,2015,1,0,0.5,0,False,0,70.73343627536194,8.865784029595186,0,0,0,1,0,APROVADO
468,2015,1,0,0.5,0,False,0,72.80931992415687,14.329988708449491,1,0,0,0,0,APROVADO
468,2015,1,0,0.5,0,False,0,40.207075718891694,20.97951869461151,0,1,0,0,0,APROVADO
468,2015,1,0,0.5,0,False,0,68.95697976694667,10.499892882987615,0,0,1,0,0,APROVADO
468,2015,1,0,0.5,0,False,0,70.73343627536194,8.865784029595186,0,0,0,1,0,REPROVADO
468,2015,1,0,0.5,0,False,0,64.44606676826953,4.635873013252169,0,0,0,0,1,APROVADO
469,2015,1,0,0.5,0,False,0,72.80931992415687,14.329988708449491,1,0,0,0,0,APROVADO
469,2015,1,0,0.5,0,False,0,40.207075718891694,20.97951869461151,0,1,0,0,0,REPROVADO
469,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
469,2015,1,0,0.5,0,False,0,68.95697976694667,10.499892882987615,0,0,1,0,0,APROVADO
469,2015,1,0,0.5,0,False,0,70.73343627536194,8.865784029595186,0,0,0,1,0,REPROVADO
469,2015,2,5,0.4,3,True,1,30.16915094046212,6.805122037603098,0,0,0,1,0,APROVADO
469,2015,1,5,0.4,3,True,1,33.03182877770968,6.614426408014646,0,0,0,0,1,REPROVADO
469,2015,2,5,0.4,3,True,1,32.528472939892985,0.5418176937441643,0,0,0,0,1,REPROVADO
471,2016,2,0,0.5,0,False,0,53.87312143620758,1.1761065059934364,0,0,0,0,1,REPROVADO
472,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,REPROVADO
472,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,APROVADO
472,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
472,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
472,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
472,2015,2,5,0.2,4,True,1,72.81672619047619,2.230018518518519,0,0,1,0,0,APROVADO
472,2015,2,5,0.2,4,True,1,25.243448810713506,11.171160275555632,0,0,0,1,0,REPROVADO
472,2016,1,5,0.2,4,True,1,35.63649079753469,8.142630201709402,0,0,0,1,0,REPROVADO
472,2015,2,8,0.25,6,True,2,19.63975186293175,17.43041269841269,0,0,0,0,1,REPROVADO
473,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,APROVADO
473,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,APROVADO
473,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,APROVADO
473,2015,2,0,0.5,0,False,0,49.46948476678085,6.4864001594469824,0,0,0,1,0,APROVADO
473,2015,2,0,0.5,0,False,0,58.99636362743635,1.531764287382127,0,0,0,0,1,APROVADO
474,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,REPROVADO
474,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
474,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,REPROVADO
474,2015,2,0,0.5,0,False,0,49.46948476678085,6.4864001594469824,0,0,0,1,0,REPROVADO
474,2015,2,0,0.5,0,False,0,58.99636362743635,1.531764287382127,0,0,0,0,1,REPROVADO
475,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,REPROVADO
475,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,APROVADO
475,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
475,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
475,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
475,2017,1,5,0.2,4,True,1,6.827888888888889,44.8107142857143,0,1,0,0,0,REPROVADO
475,2015,2,5,0.2,4,True,1,72.81672619047619,2.230018518518519,0,0,1,0,0,APROVADO
475,2015,2,5,0.2,4,True,1,25.243448810713506,11.171160275555632,0,0,0,1,0,REPROVADO
475,2016,1,5,0.2,4,True,1,35.63649079753469,8.142630201709402,0,0,0,1,0,REPROVADO
475,2015,2,9,0.2222222222222222,7,True,2,9.543931955018165,14.392444444444445,0,0,0,0,1,REPROVADO
475,2016,1,9,0.2222222222222222,7,True,2,10.689847649426598,13.640611111111111,0,0,0,0,1,REPROVADO
475,2016,2,11,0.18181818181818182,9,True,3,19.330490196078436,23.749142857142854,0,0,0,0,1,REPROVADO
476,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,REPROVADO
476,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
476,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,REPROVADO
476,2015,2,0,0.5,0,False,0,49.46948476678085,6.4864001594469824,0,0,0,1,0,REPROVADO
476,2015,2,0,0.5,0,False,0,58.99636362743635,1.531764287382127,0,0,0,0,1,REPROVADO
477,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
477,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
477,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
477,2015,2,5,0.0,3,True,1,10.839393162393161,11.760777777777777,0,0,0,1,0,REPROVADO
477,2016,1,5,0.0,3,True,1,7.642619047619047,18.49255555555556,0,0,0,1,0,REPROVADO
477,2015,2,7,0.0,5,True,2,17.03564169164169,10.309349206349207,0,0,0,0,1,REPROVADO
478,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,REPROVADO
478,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
478,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,REPROVADO
478,2015,2,0,0.5,0,False,0,49.46948476678085,6.4864001594469824,0,0,0,1,0,REPROVADO
478,2015,2,0,0.5,0,False,0,58.99636362743635,1.531764287382127,0,0,0,0,1,REPROVADO
479,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,REPROVADO
479,2016,1,0,0.5,0,False,0,52.91036917446543,10.668089724755982,1,0,0,0,0,REPROVADO
479,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,APROVADO
479,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
479,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
479,2016,2,5,0.2,4,True,1,2.1475382518715858,25.83333237133238,0,1,0,0,0,REPROVADO
479,2017,1,5,0.2,4,True,1,6.827888888888889,44.8107142857143,0,1,0,0,0,REPROVADO
479,2017,2,5,0.2,4,True,1,2.558555555555556,50.30812352981831,0,1,0,0,0,REPROVADO
479,2015,2,8,0.125,7,True,2,69.28833333333333,4.886666666666667,0,0,1,0,0,APROVADO
479,2015,2,8,0.125,7,True,2,4.036240740740741,24.000999999999998,0,0,0,1,0,REPROVADO
479,2016,1,10,0.2,8,True,3,8.694495196324143,34.90077777777777,0,0,0,1,0,REPROVADO
479,2017,1,10,0.2,8,True,2,7.351173280423281,3.9527777777777775,0,0,0,1,0,REPROVADO
479,2015,2,12,0.16666666666666666,10,True,4,24.168,17.56707936507937,0,0,0,0,1,REPROVADO
480,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,APROVADO
480,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,APROVADO
480,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,APROVADO
480,2015,2,0,0.5,0,False,0,49.46948476678085,6.4864001594469824,0,0,0,1,0,APROVADO
480,2015,2,0,0.5,0,False,0,58.99636362743635,1.531764287382127,0,0,0,0,1,APROVADO
481,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,APROVADO
481,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,APROVADO
481,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,APROVADO
481,2015,2,0,0.5,0,False,0,49.46948476678085,6.4864001594469824,0,0,0,1,0,APROVADO
481,2015,2,0,0.5,0,False,0,58.99636362743635,1.531764287382127,0,0,0,0,1,APROVADO
482,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,APROVADO
482,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,APROVADO
482,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,APROVADO
482,2015,2,0,0.5,0,False,0,49.46948476678085,6.4864001594469824,0,0,0,1,0,APROVADO
482,2015,2,0,0.5,0,False,0,58.99636362743635,1.531764287382127,0,0,0,0,1,APROVADO
483,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,APROVADO
483,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,APROVADO
483,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,APROVADO
483,2015,2,0,0.5,0,False,0,49.46948476678085,6.4864001594469824,0,0,0,1,0,APROVADO
483,2015,2,0,0.5,0,False,0,58.99636362743635,1.531764287382127,0,0,0,0,1,APROVADO
484,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,REPROVADO
484,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
484,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
484,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,REPROVADO
484,2016,1,0,0.5,0,False,0,53.45511648292449,8.317887754293466,0,0,1,0,0,REPROVADO
484,2015,2,5,0.0,5,True,1,17.944020202020212,16.396367724867723,0,0,0,1,0,REPROVADO
484,2015,2,5,0.0,5,True,1,21.82311915861916,17.588594516594515,0,0,0,0,1,REPROVADO
484,2016,1,5,0.0,5,True,1,36.23357214082214,7.613131313131313,0,0,0,0,1,REPROVADO
485,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,APROVADO
485,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,APROVADO
485,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,APROVADO
485,2015,2,0,0.5,0,False,0,49.46948476678085,6.4864001594469824,0,0,0,1,0,REPROVADO
485,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,REPROVADO
485,2017,2,5,0.8,1,True,1,29.72167110617111,11.27686111111111,0,0,0,1,0,REPROVADO
485,2015,2,6,0.6666666666666666,2,True,2,62.63959920634922,0.28933333333333333,0,0,0,0,1,APROVADO
486,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,APROVADO
486,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
486,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
486,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
486,2017,1,0,0.5,0,False,0,53.31438686988255,10.479471944485686,0,1,0,0,0,APROVADO
486,2015,2,5,0.4,3,True,1,75.50368121693124,1.541269614192273,0,0,1,0,0,APROVADO
486,2015,2,5,0.4,3,True,1,30.16915094046212,6.805122037603098,0,0,0,1,0,REPROVADO
486,2017,1,7,0.2857142857142857,5,True,2,7.424984126984126,1.2307777777777777,0,0,0,1,0,REPROVADO
486,2015,2,8,0.25,6,True,3,14.651046055796051,6.407873015873015,0,0,0,0,1,REPROVADO
486,2016,1,8,0.25,6,True,1,16.476326124435932,17.573484126984127,0,0,0,0,1,REPROVADO
487,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,REPROVADO
487,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,REPROVADO
487,2017,1,0,0.5,0,False,0,59.278436024395525,5.0038088995814265,1,0,0,0,0,REPROVADO
487,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
487,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
487,2017,1,5,0.0,5,True,1,9.948645743145743,28.372046296296297,0,1,0,0,0,REPROVADO
487,2015,2,5,0.0,5,True,1,10.972405548155553,1.409578218078218,0,0,1,0,0,REPROVADO
487,2016,2,5,0.0,5,True,1,4.658406084656084,25.40732732082732,0,0,1,0,0,REPROVADO
487,2015,2,5,0.0,5,True,1,17.944020202020212,16.396367724867723,0,0,0,1,0,REPROVADO
487,2017,1,9,0.0,9,True,2,1.9175158730158732,53.81455555555556,0,0,0,1,0,REPROVADO
487,2015,2,9,0.0,9,True,2,8.686747086247088,21.101833333333335,0,0,0,0,1,REPROVADO
487,2016,2,9,0.0,9,True,1,0.7884473304473304,18.037944444444445,0,0,0,0,1,REPROVADO
488,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,APROVADO
488,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,APROVADO
488,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,APROVADO
488,2015,2,0,0.5,0,False,0,49.46948476678085,6.4864001594469824,0,0,0,1,0,APROVADO
488,2015,2,0,0.5,0,False,0,58.99636362743635,1.531764287382127,0,0,0,0,1,APROVADO
489,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,APROVADO
489,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,APROVADO
489,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,APROVADO
489,2015,2,0,0.5,0,False,0,49.46948476678085,6.4864001594469824,0,0,0,1,0,REPROVADO
489,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,APROVADO
489,2015,2,5,0.8,1,True,1,65.97479545454547,0.013333333333333334,0,0,0,0,1,APROVADO
490,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,APROVADO
490,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
490,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
490,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,APROVADO
490,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,APROVADO
490,2015,2,5,0.6,2,True,1,38.44713772175536,3.6273635676492835,0,0,0,1,0,REPROVADO
490,2015,2,6,0.5,3,True,2,59.242482323232316,1.37657617571904,0,0,0,0,1,APROVADO
491,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,APROVADO
491,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,APROVADO
491,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,APROVADO
491,2015,2,0,0.5,0,False,0,49.46948476678085,6.4864001594469824,0,0,0,1,0,REPROVADO
491,2016,2,0,0.5,0,False,0,46.78927898850195,11.447406074974616,0,0,0,1,0,APROVADO
491,2015,2,5,0.8,1,True,1,65.97479545454547,0.013333333333333334,0,0,0,0,1,APROVADO
492,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,REPROVADO
492,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,REPROVADO
492,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
492,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
492,2016,2,5,0.2,4,True,1,2.1475382518715858,25.83333237133238,0,1,0,0,0,REPROVADO
492,2015,2,5,0.2,4,True,1,72.81672619047619,2.230018518518519,0,0,1,0,0,APROVADO
492,2015,2,5,0.2,4,True,1,25.243448810713506,11.171160275555632,0,0,0,1,0,REPROVADO
492,2016,1,8,0.125,6,True,2,6.26720105820106,23.32288888888889,0,0,0,1,0,REPROVADO
492,2017,1,8,0.125,6,True,2,4.2917407407407415,6.656920634920635,0,0,0,1,0,REPROVADO
492,2015,2,10,0.1,8,True,2,12.08672435897436,19.984444444444442,0,0,0,0,1,REPROVADO
493,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,APROVADO
493,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
493,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
493,2017,1,0,0.5,0,False,0,53.31438686988255,10.479471944485686,0,1,0,0,0,APROVADO
493,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,APROVADO
493,2015,2,5,0.6,2,True,1,38.44713772175536,3.6273635676492835,0,0,0,1,0,REPROVADO
493,2016,2,6,0.5,3,True,1,45.82910461926779,5.719842063630012,0,0,0,1,0,REPROVADO
493,2015,2,7,0.42857142857142855,4,True,2,36.13103037902645,3.681849206349206,0,0,0,0,1,APROVADO
494,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,APROVADO
494,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
494,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
494,2016,2,0,0.5,0,False,0,40.3106006321558,9.758643094521108,0,1,0,0,0,REPROVADO
494,2017,1,0,0.5,0,False,0,53.31438686988255,10.479471944485686,0,1,0,0,0,APROVADO
494,2015,2,5,0.6,2,True,1,71.81430224762875,1.5046514724288227,0,0,1,0,0,APROVADO
494,2015,2,6,0.5,3,True,2,30.443993499636854,9.037714853857073,0,0,0,1,0,REPROVADO
494,2017,1,7,0.42857142857142855,4,True,3,13.178277777777778,6.5823809523809516,0,0,0,1,0,REPROVADO
494,2015,2,7,0.42857142857142855,4,True,1,61.77451168458574,0.3925,0,0,0,0,1,APROVADO
495,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,APROVADO
495,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,APROVADO
495,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,APROVADO
495,2015,2,0,0.5,0,False,0,49.46948476678085,6.4864001594469824,0,0,0,1,0,APROVADO
495,2015,2,0,0.5,0,False,0,58.99636362743635,1.531764287382127,0,0,0,0,1,APROVADO
496,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,APROVADO
496,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,APROVADO
496,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,APROVADO
496,2015,2,0,0.5,0,False,0,49.46948476678085,6.4864001594469824,0,0,0,1,0,APROVADO
496,2015,2,0,0.5,0,False,0,58.99636362743635,1.531764287382127,0,0,0,0,1,APROVADO
497,2015,2,0,0.5,0,False,0,55.90648725433698,16.427842099289904,1,0,0,0,0,REPROVADO
497,2016,2,0,0.5,0,False,0,72.11937950143795,9.497644832602276,1,0,0,0,0,REPROVADO
497,2015,2,0,0.5,0,False,0,50.2693036540807,8.522638767596202,0,1,0,0,0,REPROVADO
497,2017,2,0,0.5,0,False,0,49.21801841998308,15.181547119046982,0,1,0,0,0,REPROVADO
497,2015,2,0,0.5,0,False,0,74.0350003661868,0.47210541383006716,0,0,1,0,0,REPROVADO
497,2016,2,5,0.0,5,True,1,4.658406084656084,25.40732732082732,0,0,1,0,0,REPROVADO
